Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;5105200;Juscimeira (MT);58778;88608;81070;71986;86649;101680;109637;105840;96570;95160;102444;103896;103896;79380;99000;95700;85860;123981;123192;130680
MU;5105234;Lambari D'Oeste (MT);748;1850;5415;7038;5202;2700;2700;-;-;-;-;-;-;-;2538;2970;3402;3647;6287;3400
MU;5105259;Lucas do Rio Verde (MT);697800;528142;744436;684032;623758;758789;704025;756648;757800;716550;699434;718903;712500;711000;744148;772800;789600;874200;775500;736000
MU;5105309;Luciara (MT);-;240;-;-;-;-;-;-;-;-;-;-;1872;2880;5100;5724;1908;1860;1856;1874
MU;5105507;Vila Bela da Santíssima Trindade (MT);-;1400;13350;23095;20400;18762;23680;24420;24960;21450;23850;28800;56408;47988;60397;60397;91179;122760;134025;191103
MU;5105580;Marcelândia (MT);4950;11480;13200;9840;11220;7200;6600;5220;3300;65844;85000;111540;129471;117600;188100;173793;201500;237600;256000;334800
MU;5105606;Matupá (MT);9084;9866;11117;5040;4200;7000;6000;6000;10920;23100;66412;70545;116775;112800;125400;117800;135300;145800;144585;184800
MU;5105622;Mirassol d'Oeste (MT);1920;4030;4500;1450;4131;6012;1939;4224;5819;7546;7700;6427;14355;11160;11160;14738;13748;11096;7545;1080
MU;5105903;Nobres (MT);13527;6000;86995;37037;18000;26400;24000;25800;51948;71784;73600;111000;133224;117898;130665;117188;132217;149686;153397;168865
MU;5106000;Nortelândia (MT);32661;38920;39335;41443;33273;39749;41310;42900;53760;48000;51600;54000;54000;54000;66000;66000;81120;85800;89040;86297
MU;5106109;Nossa Senhora do Livramento (MT);-;-;-;-;-;-;-;-;-;-;-;810;4970;5616;6435;6039;1896;2016;9243;19634
MU;5106158;Nova Bandeirantes (MT);-;-;-;-;-;-;-;-;-;-;1080;-;-;-;-;60;192;195;765;13329
MU;5106174;Nova Nazaré (MT);7550;9840;7546;5400;3690;5505;4954;6000;6000;7500;12000;26190;40623;31080;59148;47520;49500;52800;55680;72600
MU;5106182;Nova Lacerda (MT);13500;10500;3917;3630;16800;6590;10400;10800;15000;17500;25805;49256;46200;50241;61049;56092;66040;93925;111605;138227
MU;5106190;Nova Santa Helena (MT);-;1071;3630;4320;4950;4500;4500;4500;-;12000;15600;12300;30444;35100;51300;44400;79464;85800;102400;134900
MU;5106208;Nova Brasilândia (MT);346;5346;4050;2160;-;1185;1508;2338;3194;4504;9505;16680;36626;28800;40752;33120;35476;19060;17057;38880
MU;5106216;Nova Canaã do Norte (MT);3600;7769;7740;12913;9600;16500;14400;48000;38973;75900;99000;123750;104478;87840;100472;128840;146267;145200;180935;220658
MU;5106224;Nova Mutum (MT);705789;855720;1068156;962045;970610;1081575;1049400;1039200;1161600;1107481;1156866;1209330;1181830;1165350;1348776;1335600;1322580;1433850;1337280;1276752
MU;5106232;Nova Olímpia (MT);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11072;11072
MU;5106240;Nova Ubiratã (MT);373118;482838;579405;631029;576382;717600;734400;786218;913560;890988;928020;1018890;1118400;1497200;1242000;1218000;1275357;1449360;1301915;1357200
MU;5106257;Nova Xavantina (MT);66204;69600;97920;55474;57600;101391;83160;103037;120000;113778;128700;180960;144000;114302;195000;180000;195000;214500;211770;176550
MU;5106265;Novo Mundo (MT);9525;16793;14002;6561;6000;9900;6000;15000;13200;17770;26400;40440;59400;75359;89100;88560;138600;165000;163200;207900
MU;5106273;Novo Horizonte do Norte (MT);-;-;-;-;-;-;-;-;-;-;-;1692;11661;14400;16500;14850;13440;19800;18162;14720
MU;5106281;Novo São Joaquim (MT);194425;206061;198640;145680;171171;190800;195187;216207;207659;214344;225888;219648;226200;221128;231110;195270;196638;244592;257400;309582
MU;5106299;Paranaíta (MT);3000;4780;2442;1500;-;-;-;-;-;-;630;2067;4125;6300;8573;10795;28451;55340;52156;76064
MU;5106307;Paranatinga (MT);70417;132240;173078;92496;113400;179046;202768;199531;239678;291200;463122;638400;592800;420000;600000;748800;795600;832000;742560;936000
MU;5106315;Novo Santo Antônio (MT);-;-;-;-;-;-;-;-;-;-;-;-;2400;3000;3432;3432;5406;3816;3768;4140
MU;5106372;Pedra Preta (MT);103800;118500;103542;96000;102000;108900;131970;124500;132000;139920;166318;175896;174561;162000;223634;221639;224278;220979;229555;241729
MU;5106422;Peixoto de Azevedo (MT);4650;6552;9030;2580;2400;3000;3000;4160;7800;8250;19800;31002;30117;28200;47926;44950;92800;115500;121600;151800
MU;5106455;Planalto da Serra (MT);14400;15300;7479;8720;1050;11758;13558;24297;26041;30148;50867;73809;58809;54000;64400;88552;81589;112988;118734;154875
MU;5106505;Poconé (MT);-;1020;684;-;-;-;882;-;-;-;2635;6644;15108;21729;32928;28159;26669;32068;30000;42608
MU;5106653;Pontal do Araguaia (MT);-;-;-;-;-;-;-;-;-;319;720;1518;1815;1474;1930;2550;2940;5472;7277;9828
MU;5106703;Ponte Branca (MT);-;696;835;756;-;-;-;-;-;-;-;-;240;-;518;540;353;342;-;816
MU;5106752;Pontes e Lacerda (MT);41;1830;15147;12480;11100;15000;19500;16500;15960;19500;23400;31520;46596;40958;55755;53152;72376;92925;112215;153241
MU;5106778;Porto Alegre do Norte (MT);3562;7575;20586;26094;11700;12300;17280;19110;25322;39528;48714;65670;75250;89892;87835;103586;112530;110298;144000;174345
MU;5106802;Porto dos Gaúchos (MT);24000;95158;129723;83160;82508;105000;22650;48000;221684;226062;247500;349440;422250;437760;582658;526612;589380;611520;588770;679000
MU;5106828;Porto Esperidião (MT);19;-;784;780;780;-;-;-;-;-;-;-;-;-;-;-;7965;14160;8906;16200
MU;5106851;Porto Estrela (MT);-;1960;2738;3290;2640;2686;1980;-;600;211;450;-;-;408;-;-;-;-;264;264
MU;5107008;Poxoréu (MT);137059;140544;134938;103632;121708;147080;149760;159450;180600;178431;177840;180960;180960;163710;188100;181260;207360;222720;224460;241800
MU;5107040;Primavera do Leste (MT);752593;736721;684558;550440;620200;656250;660000;703188;753402;744000;753940;784680;806933;738450;829980;890400;842400;894360;939600;1041600
MU;5107065;Querência (MT);150790;220800;335576;461100;449500;534240;574308;709500;841427;882126;840000;970536;1017600;910800;1208445;1176000;1101600;1170000;1298304;1260000
MU;5107107;São José dos Quatro Marcos (MT);-;1175;4365;4801;4770;648;540;776;705;752;800;800;800;4224;6300;7308;7722;8316;8486;11255
MU;5107156;Reserva do Cabaçal (MT);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5107180;Ribeirão Cascalheira (MT);12806;14850;40245;22800;17550;23250;27000;50053;69408;91248;195783;231924;249804;167444;271883;296194;297000;280500;315000;309120
MU;5107198;Ribeirãozinho (MT);33170;34140;34560;30000;29502;28966;29502;37674;42930;43075;45000;71790;71700;51840;67600;75000;67106;67106;67284;81822
MU;5107206;Rio Branco (MT);-;-;384;443;-;-;-;-;-;-;-;-;-;-;-;-;-;-;214;-
MU;5107248;Santa Carmem (MT);80989;93925;177663;109134;92880;120210;168000;168000;232701;230495;267378;297360;265200;270000;310500;342000;400200;414000;392040;415800
MU;5107263;Santo Afonso (MT);-;1440;2052;1650;3528;1248;3120;3120;11340;3600;33300;34200;35568;37440;42840;44520;46200;49014;52579;52800
MU;5107297;São José do Povo (MT);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5393
MU;5107305;São José do Rio Claro (MT);139280;200379;243563;249786;220525;261714;230634;313205;318036;327000;337410;361080;360000;319499;365040;390000;381600;413280;405000;435600
MU;5107354;São José do Xingu (MT);-;23400;23400;21600;21600;41400;56160;54000;57570;115200;120282;181350;235575;219450;216048;254520;306720;421200;421000;421083
MU;5107404;São Pedro da Cipa (MT);-;-;-;-;-;-;-;-;-;-;734;1050;1050;6000;8250;7800;7200;6586;7172;10440
MU;5107578;Rondolândia (MT);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87;639
MU;5107602;Rondonópolis (MT);163650;210893;196560;173880;182900;195300;223200;225000;227760;211680;225000;265425;271395;244800;265200;287300;272000;290700;290700;341760
MU;5107701;Rosário Oeste (MT);600;10350;11700;4800;4800;4800;4800;10500;14118;24419;35000;58590;69696;66128;93132;93534;87524;101059;125200;114775
MU;5107743;Santa Cruz do Xingu (MT);2700;4800;14400;17550;11520;11526;-;945;11124;15360;22371;87150;69000;77070;82441;98929;127530;100800;134820;128512
MU;5107750;Salto do Céu (MT);1850;1249;1500;1530;-;-;-;-;-;-;-;5100;5100;4398;4230;5029;6732;-;7389;6080
MU;5107768;Santa Rita do Trivelato (MT);264600;330975;408116;364241;436320;447076;420000;413100;544320;466095;513443;505800;516000;452760;476837;501600;499200;571200;546960;536640
MU;5107776;Santa Terezinha (MT);1680;-;11200;7000;7500;3600;5100;-;-;26100;27600;32307;59400;53097;48270;93600;74357;97920;108000;105600
MU;5107792;Santo Antônio do Leste (MT);319220;310476;361496;321382;366007;392700;392040;390308;400541;400680;387000;401910;401910;330000;396480;333900;299880;328412;348000;363600
MU;5107800;Santo Antônio de Leverger (MT);44884;60169;70523;37413;48321;66413;69062;57275;57993;66930;65104;56889;78948;68580;64515;83847;77490;62787;134865;136875
MU;5107859;São Félix do Araguaia (MT);9209;6300;55950;38205;29610;38760;68805;78672;117909;221046;292120;483450;689606;615859;725800;746428;830141;838056;724826;936367
MU;5107875;Sapezal (MT);924074;955066;1166679;931653;1011140;1062057;1112783;1085521;1090098;1130326;1088340;1196244;1222500;1171410;1095934;1235400;1192800;1288320;1319731;1272526
MU;5107883;Serra Nova Dourada (MT);-;7934;15540;-;-;960;960;922;900;1800;2010;2130;4350;16638;20592;21840;19398;20670;21038;53580
MU;5107909;Sinop (MT);122880;243395;375417;310500;240000;279300;346500;345500;356878;345773;385023;444720;433260;403200;495855;515040;526949;572375;574200;581400
MU;5107925;Sorriso (MT);1600380;1688120;1804669;1789974;1662666;1794000;1840800;1814400;2088540;1961880;1926930;1981800;1951710;1771200;2157600;2232000;2141700;2283300;2010960;2118690
MU;5107941;Tabaporã (MT);40176;112896;192963;250560;156600;290000;246000;180000;307152;417167;503237;495000;466800;378000;541427;445200;499388;556320;604260;696660
MU;5107958;Tangará da Serra (MT);101400;126720;217557;158400;135360;152544;148944;157500;177840;190800;234090;264711;311640;303000;321300;368880;349800;372060;713811;400200
MU;5108006;Tapurah (MT);696420;719808;332640;287570;338731;381099;351025;372477;494929;459000;463950;492360;517830;459000;601475;597600;583200;648000;572400;594000
MU;5108055;Terra Nova do Norte (MT);5100;8283;9219;6554;4185;3600;1200;2563;5250;11550;31000;36390;42600;47811;47926;43689;57040;62700;107040;105000
MU;5108105;Tesouro (MT);45000;81629;80040;72616;70635;89600;88350;88350;89040;84000;82310;90480;70971;84336;92800;68640;89900;99180;95760;104717
MU;5108204;Torixoréu (MT);20730;23600;23764;24924;21117;34964;34964;28437;27504;26984;27613;44958;45375;40890;44899;35790;51979;64170;67650;93328
MU;5108303;União do Sul (MT);525;4320;16171;18000;11400;18000;18000;48600;35040;67200;99000;77010;111659;120971;165000;192500;195840;208000;205400;220800
MU;5108352;Vale de São Domingos (MT);-;-;2034;-;4929;3600;3600;3600;3600;3600;3600;3600;16200;11520;-;13200;-;-;-;22418
MU;5108402;Várzea Grande (MT);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5108501;Vera (MT);93600;171713;230061;283294;210000;302967;356400;360720;431946;411492;417267;408600;417240;383520;445440;460200;451440;539400;508200;542880
MU;5108600;Vila Rica (MT);-;2700;6000;6000;6804;9000;14400;15000;15756;47400;66000;75999;74250;116262;109662;129240;141750;165750;180000;169200
MU;5108808;Nova Guarita (MT);4050;4526;17280;5520;5520;1500;2400;9920;4500;8250;13320;22852;18506;20187;26023;21600;41400;33840;43500;47988
MU;5108857;Nova Marilândia (MT);40743;39015;49520;34804;17640;21840;19500;13200;52384;68752;64860;66157;68640;67500;70200;59400;56760;59856;18869;19212
MU;5108907;Nova Maringá (MT);138000;95148;160988;129131;153685;330000;303478;333900;420000;378000;453600;520393;540000;475200;576341;610200;648000;664200;648000;585000
MU;5108956;Nova Monte Verde (MT);-;-;-;-;-;-;-;-;-;-;1350;-;-;288;1776;4250;4527;13680;27691;55418
MU;5200050;Abadia de Goiás (GO);-;2000;2000;1600;1250;1200;1320;1320;1950;2100;1624;-;1400;-;720;621;195;900;2145;2880
MU;5200100;Abadiânia (GO);12500;15600;13000;10800;10260;9450;10800;26400;26400;27000;32100;45900;37125;22680;21414;21473;23717;20654;13630;17500
MU;5200134;Acreúna (GO);70200;52200;48000;69000;61600;78000;75000;85500;81000;93000;112800;135000;99000;158400;169200;158400;126960;178560;188700;188700
MU;5200159;Adelândia (GO);-;-;-;300;240;150;240;360;360;360;-;-;-;960;1120;450;450;600;620;760
MU;5200175;Água Fria de Goiás (GO);27000;42282;54000;51300;60000;63000;54810;69680;80964;77000;81000;86940;117800;112000;132000;136500;115200;144000;144000;143430
MU;5200209;Água Limpa (GO);-;-;-;-;-;-;-;-;-;-;840;232;178;291;320;369;349;310;349;579
MU;5200258;Águas Lindas de Goiás (GO);...;...;...;...;...;...;...;...;...;-;1000;1000;1368;1050;1050;1036;1368;1330;1463;1596
MU;5200308;Alexânia (GO);3000;6500;5720;5400;8690;8100;8100;5500;5500;16500;18900;24000;24000;16250;19170;17107;17658;20146;14824;17100
MU;5200506;Aloândia (GO);980;1200;1650;1300;920;3050;2990;3750;3456;4480;5735;4600;4510;7310;7260;8050;7000;8580;9520;11480
MU;5200555;Alto Horizonte (GO);-;-;-;-;-;-;-;-;-;-;-;1280;1575;800;1360;1114;1160;1386;1500;1550
MU;5200605;Alto Paraíso de Goiás (GO);4200;4480;10500;10800;11400;10500;8910;8580;12690;12690;12480;15400;21600;22400;27470;24800;26206;32500;34200;49995
MU;5200803;Alvorada do Norte (GO);1680;2280;2484;1680;1800;1680;1680;6000;3500;3750;4857;4105;4862;3729;2325;7644;7410;9094;7786;7240
MU;5200829;Amaralina (GO);-;-;-;-;-;3600;3600;-;-;1472;3840;3600;5400;3300;12580;11100;13200;14850;13950;12400
MU;5200852;Americano do Brasil (GO);-;500;220;870;725;580;900;900;-;290;300;270;500;2270;336;800;800;761;950;1120
MU;5200902;Amorinópolis (GO);2700;3600;3700;1120;560;280;-;-;2248;2250;4233;8460;5400;6750;10560;13300;14040;17100;21600;22320
MU;5201108;Anápolis (GO);4590;5460;4400;4080;4550;4590;4860;4950;4950;7830;13440;13770;13700;14580;14812;14812;8100;28831;17154;16678
MU;5201207;Anhanguera (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600;-;-
MU;5201306;Anicuns (GO);-;-;840;1450;1160;900;1200;1200;1110;2150;3700;3400;2800;12050;14000;7100;7100;6300;6500;13700
MU;5201405;Aparecida de Goiânia (GO);-;20;50;70;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5201454;Aparecida do Rio Doce (GO);300;1613;4800;2240;1680;1400;1152;1400;1755;2145;2145;1890;2700;3200;16500;2640;2870;2614;3300;9000
MU;5201504;Aporé (GO);10296;10530;7400;8960;5600;4760;5292;5292;6764;6764;8250;10703;11200;13000;15600;17500;24670;22911;26500;34800
MU;5201603;Araçu (GO);-;-;-;145;87;150;240;240;1160;1160;1500;1500;1700;1380;1770;1882;1882;2500;2700;2800
MU;5201702;Aragarças (GO);-;-;-;-;-;-;-;-;-;-;-;-;413;-;-;-;-;-;-;-
MU;5201801;Aragoiânia (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84;1044;2556;1700
MU;5202155;Araguapaz (GO);144;200;-;200;-;-;-;-;-;-;-;-;4098;2025;3632;3407;3105;4200;5688;14400
MU;5202353;Arenópolis (GO);870;4600;6000;5250;2240;2380;5060;5600;10005;21125;20697;31500;30000;32400;39600;26400;24960;29070;32400;33480
MU;5202502;Aruanã (GO);-;2810;2800;3000;2380;2380;3000;3000;-;...;-;1683;3000;5400;7200;13504;20800;20475;28440;36720
MU;5202601;Aurilândia (GO);-;670;1800;1000;-;300;-;-;-;-;880;900;-;-;-;-;-;-;-;-
MU;5202809;Avelinópolis (GO);-;-;-;120;90;30;600;750;-;750;1110;1100;1600;1800;1480;2400;2400;2420;2950;3400
MU;5203104;Baliza (GO);8700;7301;8501;8000;7501;5130;1620;7700;6525;12800;22400;21000;16800;22680;19600;23100;24360;23940;23660;26040
MU;5203203;Barro Alto (GO);4300;2880;5400;4500;2700;9000;8640;9000;8400;10500;8580;4050;5040;5180;5320;5292;5320;5292;14500;5400
MU;5203302;Bela Vista de Goiás (GO);9600;8320;9620;8580;5800;4680;5200;5200;14000;13500;36000;42775;37500;49500;55500;54900;53760;68040;89535;89640
MU;5203401;Bom Jardim de Goiás (GO);2200;3500;4500;1890;4784;4680;3120;2700;2856;4188;7578;11550;16800;17150;19600;32340;34104;33516;31683;49500
MU;5203500;Bom Jesus de Goiás (GO);169500;94809;142120;110670;125000;93600;119600;140300;114750;142720;154020;120420;141900;207000;222000;199150;168740;194940;221400;254000
MU;5203559;Bonfinópolis (GO);-;-;-;-;-;-;-;-;-;1073;1160;870;840;960;960;1035;990;1098;1876;1829
MU;5203575;Bonópolis (GO);126;2850;3556;4050;2700;4500;4500;4950;5580;14520;14820;23620;29000;29644;33000;32552;29281;31616;34394;82996
MU;5203609;Brazabrantes (GO);130;600;600;750;450;150;300;600;560;560;-;-;-;600;624;1350;30;35;160;720
MU;5203807;Britânia (GO);-;-;-;-;-;-;-;-;1246;2286;2286;4945;5164;4945;5349;8490;8700;10800;11160;13392
MU;5203906;Buriti Alegre (GO);9600;9180;8000;11730;6000;3600;10640;11700;15729;31034;26390;19360;18860;31450;20790;38420;33350;37950;42480;49400
MU;5203939;Buriti de Goiás (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1080
MU;5203962;Buritinópolis (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5204003;Cabeceiras (GO);60000;77760;87420;86400;99000;102000;92400;93075;109200;99900;94800;125460;129000;130500;99000;90000;100800;100500;103600;124985
MU;5204102;Cachoeira Alta (GO);-;-;-;-;-;-;2240;2240;-;-;660;400;-;-;-;-;-;-;-;1457
MU;5204201;Cachoeira de Goiás (GO);-;300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5204250;Cachoeira Dourada (GO);17280;16200;16000;13600;11280;13440;14490;18550;17400;23250;21000;15960;16756;27060;29040;20100;18900;24288;29750;37000
MU;5204300;Caçu (GO);6480;6804;6700;2210;1960;1620;2016;2304;2430;2430;4860;3450;3300;3450;4200;4200;4050;4200;4800;7473
MU;5204409;Caiapônia (GO);135000;188340;215000;157500;165000;171000;193440;158400;156000;156000;291200;245700;216000;309700;319200;347900;118600;121800;131000;174000
MU;5204508;Caldas Novas (GO);29400;30000;42120;36660;36660;49920;48000;57000;47006;50000;72500;81200;96000;99000;82500;108000;115500;112200;115500;113400
MU;5204557;Caldazinha (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;885;840;920;1987;1985
MU;5204607;Campestre de Goiás (GO);960;800;600;750;390;90;180;240;725;725;730;700;850;800;700;2950;2950;3150;3900;4000
MU;5204656;Campinaçu (GO);-;-;-;-;-;-;-;720;300;2340;2340;3130;4100;1380;3890;5482;6058;5726;6132;6150
MU;5204706;Campinorte (GO);7000;24300;30000;27000;27000;24000;22500;21000;25600;25504;27280;28500;30000;19000;30600;25650;28500;33600;30600;35200
MU;5204805;Campo Alegre de Goiás (GO);129600;124800;176000;136800;148500;177840;165000;161200;156000;150000;187200;204000;170000;201300;211200;212850;205500;281400;276000;290000
MU;5204854;Campo Limpo de Goiás (GO);680;750;750;650;810;675;810;825;825;750;945;1500;1659;1560;1413;1465;1458;583;-;-
MU;5204904;Campos Belos (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5204953;Campos Verdes (GO);-;-;-;-;-;-;-;-;-;375;-;-;-;-;-;-;-;-;-;-
MU;5205000;Carmo do Rio Verde (GO);-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5205059;Castelândia (GO);25200;15120;20700;19920;16800;15600;12000;20300;19440;16960;18600;17400;10000;14000;14280;7360;6630;8580;9000;11100
MU;5205109;Catalão (GO);175500;189000;238500;177600;180000;243200;235620;158100;243000;278400;250560;312000;312000;336600;367200;397800;359700;440700;460000;472000
MU;5205208;Caturaí (GO);50;50;25;112;112;90;300;300;420;420;280;275;110;140;840;502;502;502;550;750
MU;5205307;Cavalcante (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;3248;5290;7260;-;2500;2800;5400
MU;5205406;Ceres (GO);-;66;40;-;-;-;-;-;-;-;288;288;-;-;110;-;210;165;215;215
MU;5205455;Cezarina (GO);1100;1200;1810;1300;1040;1170;1820;1820;2340;3000;3600;3900;4050;4050;9968;10800;6237;12240;16560;22680
MU;5205471;Chapadão do Céu (GO);238733;220320;224000;256904;247188;286200;311256;363000;289380;258720;282900;238500;267720;324950;332000;284000;333700;324000;331200;342000
MU;5205497;Cidade Ocidental (GO);1200;5500;8250;5040;11200;4500;4200;4500;5400;6000;6600;7130;2800;6720;7800;8680;10880;18900;21450;20532
MU;5205513;Cocalzinho de Goiás (GO);12420;12000;7800;16200;16200;13500;14850;14850;14850;24300;27270;30000;30800;32340;35970;32200;34880;31174;30443;33000
MU;5205521;Colinas do Sul (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;5205703;Córrego do Ouro (GO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;350
MU;5205802;Corumbá de Goiás (GO);1820;1500;1620;1610;2000;1820;2700;2700;2700;7425;9044;21420;21000;9900;8700;17400;19200;25210;14186;19250
MU;5205901;Corumbaíba (GO);1274;3880;9120;9240;9240;9625;11011;11373;11010;18720;15810;21840;18900;24750;27000;29250;27000;29343;30000;33150
MU;5206206;Cristalina (GO);270000;210000;407160;252000;288000;360000;445500;552000;588000;615000;513000;657277;567600;699000;811200;860000;694100;936000;993750;1006500
