Município;2005;2004;2003
Go-Minacu;18;13;11
Go-Mineiros;400;379;360
Go-Miracema do Norte;0;0;0
Go-Miranorte;0;0;0
Go-Moipora;21;19;22
Go-Monte Alegre de Goias;34;33;21
Go-Monte do Carmo;0;0;0
Go-Montes Claros de Goias;150;158;141
Go-Montividiu;28;27;33
Go-Montividiu do Norte;20;18;15
Go-Morrinhos;100;98;78
Go-Morro Agudo de Goias;7;6;5
Go-Mossamedes;91;70;66
Go-Mozarlandia;89;84;82
Go-Mundo Novo;70;70;70
Go-Mutunopolis;28;23;19
Go-Natividade;0;0;0
Go-Nazare;0;0;0
Go-Nazario;35;29;25
Go-Neropolis;28;28;29
Go-Niquelandia;95;85;73
Go-Nova America;7;6;7
Go-Nova Aurora;19;24;10
Go-Nova Crixas;210;223;191
Go-Nova Gloria;42;34;30
Go-Nova Iguacu de Goias;8;5;7
Go-Nova Olinda;0;0;0
Go-Nova Roma;14;11;10
Go-Nova Veneza;14;17;15
Go-Novo Acordo;0;0;0
Go-Novo Brasil;43;37;33
Go-Novo Gama;4;3;1
Go-Novo Planalto;32;30;26
Go-Orizona;56;51;43
Go-Ouro Verde de Goias;15;15;11
Go-Ouvidor;12;12;8
Go-Padre Bernardo;78;64;69
Go-Palestina de Goias;69;67;55
Go-Palmeiras de Goias;138;136;128
Go-Palmeiropolis;0;0;0
Go-Palmelo;7;5;6
Go-Palminopolis;23;16;16
Go-Panama;17;18;18
Go-Paraiso do Norte de Goias;0;0;0
Go-Parana;0;0;0
Go-Paranaiguara;81;80;62
Go-Parauna;128;116;116
Go-Perolandia;20;20;21
Go-Pedro Afonso;0;0;0
Go-Peixe;0;0;0
Go-Colmeia;0;0;0
Go-Petrolina de Goias;23;26;26
Go-Pilar de Goias;34;25;22
Go-Pindorama de Goias;0;0;0
Go-Piracanjuba;342;378;317
Go-Piranhas;150;133;136
Go-Pirenopolis;85;88;81
Go-Pires do Rio;190;180;137
Go-Pium;0;0;0
Go-Planaltina;40;32;35
Go-Pontalina;119;134;131
Go-Ponte Alta do Bom Jesus;0;0;0
Go-Ponte Alta do Norte;0;0;0
Go-Porangatu;212;180;157
Go-Porteirao;3;2;4
Go-Portelandia;29;28;21
Go-Porto Nacional;0;0;0
Go-Posse;17;14;15
Go-Professor Jamil;25;21;15
Go-Presidente Kennedy;0;0;0
Go-Quirinopolis;401;322;314
Go-Rialma;27;21;20
Go-Rianapolis;25;23;18
Go-Rio Sono (Desativado);0;0;0
Go-Rio Quente;8;11;13
Go-Rio Verde;428;443;433
Go-Rubiataba;35;37;37
Go-Sanclerlandia;66;58;54
Go-Santa Barbara de Goias;16;15;19
Go-Santa Cruz de Goias;80;78;67
Go-Santa Fe de Goias;26;33;34
Go-Santa Helena de Goias;54;49;66
Go-Santa Isabel;24;24;26
Go-Santa Rita do Araguaia;22;20;25
Go-Santa Rita do Novo Destino;11;10;7
Go-Santa Rosa de Goias;10;11;8
Go-Santa Tereza de Goias;24;20;16
Go-Santa Terezinha de Goias;31;27;24
Go-Santo Antonio da Barra;10;10;11
Go-Santo Antonio de Goias;14;8;8
Go-Santo Antonio do Descoberto;24;77;23
Go-Sao Domingos;29;33;29
Go-Sao Francisco de Goias;36;31;27
Go-Sao Joao D Alianca;24;25;18
Go-Sao Joao da Parauna;21;18;19
Go-Sao Luis de Montes Belos;137;142;142
Go-Sao Luiz do Norte;21;25;22
Go-Sao Miguel do Araguaia;212;199;172
Go-Sao Miguel do Passa Quatro;44;48;37
Go-Sao Patricio;5;3;3
Go-Sao Sebastiao do Tocantins;0;0;0
Go-Sao Simao;43;49;42
Go-Senador Canedo;41;35;33
Go-Serranopolis;111;105;107
Go-Silvania;151;131;117
Go-Silvanopolis;0;0;0
Go-Simolandia;10;8;6
Go-Sitio D Abadia;4;4;4
Go-Sitio Novo de Goias;0;0;0
Go-Taguatinga;0;0;0
Go-Taquaral de Goias;11;7;9
Go-Teresina de Goias;4;4;4
Go-Tocantinia;0;0;0
Go-Terezopolis de Goias;16;9;7
Go-Tocantinopolis;0;0;0
Go-Tres Ranchos;13;12;6
Go-Trindade;124;120;113
Go-Trombas;9;10;9
Go-Turvania;33;34;37
Go-Turvelandia;6;4;6
Go-Uirapuru;28;26;22
Go-Uruacu;107;94;98
Go-Uruana;31;24;18
Go-Urutai;22;26;23
Go-Valparaiso de Goias;4;0;1
Go-Varjao;66;29;53
Go-Vianopolis;60;54;50
Go-Vicentinopolis;10;11;11
Go-Wanderlandia;0;0;0
Go-Xambioa;0;0;0
Go-Vila Boa;13;11;6
Go-Vila Propicio;22;25;21
Go-Ignorado;0;0;0
Df-Brasilia;288;231;208
Df-Ignorado;0;0;0
