Município;2021;2020;2019;2018;2017
Sc-Nova Trento;2;1;0;1;2
Sc-Nova Veneza;5;5;3;3;2
Sc-Novo Horizonte;0;0;0;0;0
Sc-Orleans;6;7;3;1;2
Sc-Otacilio Costa;16;16;14;15;17
Sc-Ouro;7;8;5;2;0
Sc-Ouro Verde;3;3;1;0;0
Sc-Paial;0;1;2;1;2
Sc-Painel;40;42;46;32;30
Sc-Palhoca;4;5;5;2;4
Sc-Palma Sola;48;36;9;9;12
Sc-Palmeira;1;2;0;0;2
Sc-Palmitos;10;7;9;9;6
Sc-Papanduva;17;13;13;13;11
Sc-Paraiso;12;13;7;7;9
Sc-Passo de Torres;0;0;0;0;0
Sc-Passos Maia;14;18;15;14;19
Sc-Paulo Lopes;8;3;4;4;3
Sc-Pedras Grandes;1;1;1;0;1
Sc-Penha;8;8;7;5;4
Sc-Peritiba;1;2;1;0;0
Sc-Pescaria Brava;2;2;2;2;2
Sc-Petrolandia;0;1;1;1;1
Sc-Balneario Picarras;1;2;1;1;1
Sc-Pinhalzinho;6;5;5;4;5
Sc-Pinheiro Preto;8;8;6;4;5
Sc-Piratuba;0;0;1;1;1
Sc-Planalto Alegre;36;28;42;44;36
Sc-Pomerode;3;2;0;0;0
Sc-Ponte Alta;3;3;5;4;7
Sc-Ponte Alta do Norte;6;1;1;3;1
Sc-Ponte Serrada;18;16;15;9;10
Sc-Porto Belo;4;5;3;4;5
Sc-Porto Uniao;17;15;17;17;16
Sc-Pouso Redondo;15;15;18;15;13
Sc-Praia Grande;0;0;0;0;0
Sc-Presidente Castello Branco;0;0;0;0;0
Sc-Presidente Getulio;10;10;10;15;21
Sc-Presidente Nereu;13;15;18;14;14
Sc-Princesa;3;1;4;2;2
Sc-Quilombo;2;1;3;3;4
Sc-Rancho Queimado;4;4;3;2;6
Sc-Rio das Antas;11;12;15;12;16
Sc-Rio do Campo;4;3;2;2;0
Sc-Rio do Oeste;1;1;0;0;0
Sc-Rio dos Cedros;0;1;0;2;3
Sc-Rio do Sul;11;9;10;9;9
Sc-Rio Fortuna;5;1;2;0;0
Sc-Rio Negrinho;6;6;7;11;5
Sc-Rio Rufino;4;3;7;5;4
Sc-Riqueza;1;1;1;1;1
Sc-Rodeio;3;2;2;2;1
Sc-Romelandia;6;6;5;4;5
Sc-Salete;2;2;2;2;3
Sc-Saltinho;2;2;3;5;5
Sc-Salto Veloso;2;1;2;1;1
Sc-Sangao;0;0;0;0;0
Sc-Santa Cecilia;50;42;40;48;52
Sc-Santa Helena;0;1;1;0;0
Sc-Santa Rosa de Lima;3;0;0;0;0
Sc-Santa Rosa do Sul;4;0;2;1;0
Sc-Santa Terezinha;0;0;0;0;0
Sc-Santa Terezinha do Progresso;2;2;2;2;3
Sc-Santiago do Sul;0;1;1;1;2
Sc-Santo Amaro da Imperatriz;12;9;10;11;7
Sc-Sao Bernardino;1;1;1;2;2
Sc-Sao Bento do Sul;31;30;34;37;40
Sc-Sao Bonifacio;5;3;3;3;2
Sc-Sao Carlos;0;0;0;0;0
Sc-Sao Cristovao do Sul;4;3;3;3;3
Sc-Sao Domingos;14;12;14;10;17
Sc-Sao Francisco do Sul;2;2;4;0;0
Sc-Sao Joao do Oeste;4;3;5;11;15
Sc-Sao Joao Batista;2;3;3;2;3
Sc-Sao Joao do Itaperiu;1;1;1;1;1
Sc-Sao Joao do Sul;0;2;0;0;0
Sc-Sao Joaquim;29;28;35;25;20
Sc-Sao Jose;2;4;2;1;1
Sc-Sao Jose do Cedro;14;21;18;24;19
Sc-Sao Jose do Cerrito;16;16;17;15;13
Sc-Sao Lourenco do Oeste;14;9;15;13;14
Sc-Sao Ludgero;11;7;5;0;1
Sc-Sao Martinho;0;0;0;0;0
Sc-Sao Miguel da Boa Vista;2;0;1;0;0
Sc-Sao Miguel do Oeste;19;27;30;48;39
Sc-Sao Pedro de Alcantara;0;0;0;0;1
Sc-Saudades;5;6;3;16;4
Sc-Schroeder;4;5;4;4;3
Sc-Seara;5;5;3;6;5
Sc-Serra Alta;2;2;2;2;0
Sc-Sideropolis;0;0;0;0;0
Sc-Sombrio;1;1;1;1;2
Sc-Sul Brasil;8;2;2;6;1
Sc-Taio;22;26;23;23;25
Sc-Tangara;6;4;3;1;1
Sc-Tigrinhos;0;0;0;0;0
Sc-Tijucas;32;32;16;13;25
Sc-Timbe do Sul;3;3;2;2;2
Sc-Timbo;5;4;3;3;2
Sc-Timbo Grande;0;4;5;4;2
Sc-Tres Barras;1;2;1;1;4
Sc-Treviso;0;0;0;0;0
Sc-Treze de Maio;0;0;0;0;0
Sc-Treze Tilias;58;55;49;27;8
Sc-Trombudo Central;2;2;1;1;1
Sc-Tubarao;9;8;10;10;10
Sc-Tunapolis;20;10;9;11;10
Sc-Turvo;0;0;0;0;0
Sc-Uniao do Oeste;2;1;3;6;4
Sc-Urubici;36;32;29;25;21
Sc-Urupema;0;2;2;3;6
Sc-Urussanga;1;1;2;2;2
Sc-Vargeao;29;32;22;25;23
Sc-Vargem;4;6;6;6;4
Sc-Vargem Bonita;11;9;6;1;0
Sc-Vidal Ramos;0;0;0;0;0
Sc-Videira;15;13;20;10;10
Sc-Vitor Meireles;3;2;2;1;1
Sc-Witmarsum;1;1;1;1;0
Sc-Xanxere;11;18;28;21;12
Sc-Xavantina;4;5;4;2;0
Sc-Xaxim;21;23;8;19;19
Sc-Zortea;1;1;6;7;7
Sc-Balneario Rincao;0;0;0;0;0
Sc-Ignorado;0;0;0;0;0
Rs-Acegua;189;140;139;133;125
Rs-Agua Santa;18;19;16;14;12
Rs-Agudo;1;3;3;2;5
Rs-Ajuricaba;24;26;27;26;22
Rs-Alecrim;3;7;8;6;2
Rs-Alegrete;667;808;892;989;1075
Rs-Alegria;9;4;4;4;4
Rs-Almirante Tamandare do Sul;3;0;3;6;3
Rs-Alpestre;1;1;1;1;0
Rs-Alto Alegre;0;0;0;0;0
Rs-Alto Feliz;0;0;0;0;0
Rs-Alvorada;5;5;7;7;0
Rs-Amaral Ferrador;8;6;10;8;7
Rs-Ametista do Sul;0;0;0;0;0
Rs-Andre da Rocha;20;18;17;13;14
Rs-Anta Gorda;14;3;3;3;2
Rs-Antonio Prado;7;1;1;2;2
Rs-Arambare;14;18;16;11;11
Rs-Ararica;0;0;0;0;5
Rs-Aratiba;8;8;7;7;10
Rs-Arroio do Meio;15;15;12;10;5
Rs-Arroio do Sal;2;4;2;3;4
Rs-Arroio do Padre;1;1;1;0;0
Rs-Arroio dos Ratos;18;17;20;19;22
Rs-Arroio do Tigre;0;0;0;0;0
Rs-Arroio Grande;49;73;58;66;92
Rs-Arvorezinha;0;0;0;0;0
Rs-Augusto Pestana;14;18;10;6;9
Rs-Aurea;0;0;3;2;2
Rs-Bage;700;689;822;846;934
Rs-Balneario Pinhal;0;0;0;0;0
Rs-Barao;0;0;0;0;0
Rs-Barao de Cotegipe;0;0;0;0;0
Rs-Barao do Triunfo;1;1;1;1;1
Rs-Barracao;7;6;7;7;6
Rs-Barra do Guarita;0;0;0;0;0
Rs-Barra do Quarai;25;20;16;19;18
Rs-Barra do Ribeiro;32;30;24;38;18
Rs-Barra do Rio Azul;1;0;0;1;0
Rs-Barra Funda;0;0;0;0;1
Rs-Barros Cassal;9;5;6;7;4
Rs-Benjamin Constant do Sul;0;0;0;0;0
Rs-Bento Goncalves;2;2;2;2;2
Rs-Boa Vista das Missoes;0;0;0;0;2
Rs-Boa Vista do Burica;9;5;7;3;0
Rs-Boa Vista do Cadeado;15;18;2;4;4
Rs-Boa Vista do Incra;0;0;0;0;0
Rs-Boa Vista do Sul;0;0;0;0;0
Rs-Bom Jesus;120;110;125;152;136
Rs-Bom Principio;1;2;2;0;0
Rs-Bom Progresso;3;0;0;0;0
Rs-Bom Retiro do Sul;4;4;4;5;4
Rs-Boqueirao do Leao;2;3;4;2;2
Rs-Bossoroca;116;106;113;97;101
Rs-Bozano;0;2;0;4;4
Rs-Braga;0;0;0;0;0
Rs-Brochier;0;0;0;0;0
Rs-Butia;15;18;16;22;14
Rs-Cacapava do Sul;267;264;286;274;337
Rs-Cacequi;110;112;110;139;147
Rs-Cachoeira do Sul;270;272;274;301;351
Rs-Cachoeirinha;4;4;5;2;2
Rs-Cacique Doble;1;1;0;0;0
Rs-Caibate;9;8;8;6;10
Rs-Caicara;0;0;0;0;0
Rs-Camaqua;63;48;50;59;52
Rs-Camargo;2;2;3;3;3
Rs-Cambara do Sul;21;21;23;22;35
Rs-Campestre da Serra;19;22;21;16;14
Rs-Campina das Missoes;2;2;2;1;0
Rs-Campinas do Sul;23;21;14;22;13
Rs-Campo Bom;4;4;6;9;18
Rs-Campo Novo;7;8;7;6;9
Rs-Campos Borges;2;4;6;6;6
Rs-Candelaria;10;7;9;13;9
Rs-Candido Godoi;0;0;0;0;0
Rs-Candiota;47;54;64;58;59
Rs-Canela;0;2;1;1;1
Rs-Cangucu;103;98;113;96;105
Rs-Canoas;0;0;0;1;0
Rs-Canudos do Vale;0;0;0;0;0
Rs-Capao Bonito do Sul;13;9;10;7;8
Rs-Capao da Canoa;14;13;12;11;10
Rs-Capao do Cipo;20;19;22;36;33
Rs-Capao do Leao;113;117;121;114;105
Rs-Capivari do Sul;10;7;6;4;5
Rs-Capela de Santana;4;4;5;6;5
Rs-Capitao;0;1;1;0;0
Rs-Carazinho;1;3;7;3;4
Rs-Caraa;0;0;0;0;0
Rs-Carlos Barbosa;10;8;10;5;0
Rs-Carlos Gomes;0;0;0;0;0
Rs-Casca;3;4;6;7;7
Rs-Caseiros;0;1;1;1;1
Rs-Catuipe;18;14;11;12;10
Rs-Caxias do Sul;156;160;130;148;134
Rs-Centenario;0;0;0;0;0
Rs-Cerrito;30;26;19;32;48
Rs-Cerro Branco;0;0;0;0;0
Rs-Cerro Grande;0;0;0;0;0
Rs-Cerro Grande do Sul;0;0;0;0;0
Rs-Cerro Largo;2;3;3;4;5
Rs-Chapada;3;7;6;7;2
Rs-Charqueadas;4;4;4;3;3
Rs-Charrua;1;0;0;0;0
Rs-Chiapetta;7;4;4;3;3
Rs-Chui;2;2;6;6;4
Rs-Chuvisca;0;0;0;0;0
Rs-Cidreira;7;2;2;5;8
Rs-Ciriaco;1;1;1;2;4
Rs-Colinas;0;0;0;0;0
Rs-Colorado;2;0;0;0;0
Rs-Condor;51;50;48;51;48
Rs-Constantina;1;1;1;1;1
Rs-Coqueiro Baixo;0;0;0;0;0
Rs-Coqueiros do Sul;4;6;3;4;2
Rs-Coronel Barros;0;0;1;1;0
Rs-Coronel Bicaco;1;0;1;1;0
Rs-Coronel Pilar;0;0;0;0;0
Rs-Cotipora;0;0;0;0;0
Rs-Coxilha;17;11;7;5;2
Rs-Crissiumal;4;4;5;4;1
Rs-Cristal;29;33;33;37;40
Rs-Cristal do Sul;0;0;0;0;0
Rs-Cruz Alta;10;4;2;7;1
Rs-Cruzaltense;0;0;0;0;0
Rs-Cruzeiro do Sul;32;30;36;15;10
Rs-David Canabarro;0;0;0;1;2
Rs-Derrubadas;1;1;2;1;1
Rs-Dezesseis de Novembro;6;5;3;3;5
Rs-Dilermando de Aguiar;31;33;33;28;29
Rs-Dois Irmaos;2;2;1;1;2
Rs-Dois Irmaos das Missoes;43;34;27;34;33
Rs-Dois Lajeados;1;0;0;0;0
Rs-Dom Feliciano;24;23;25;29;31
Rs-Dom Pedro de Alcantara;0;0;0;0;0
Rs-Dom Pedrito;576;572;626;729;705
Rs-Dona Francisca;0;0;0;0;0
Rs-Doutor Mauricio Cardoso;3;5;3;7;8
Rs-Doutor Ricardo;0;0;0;0;0
Rs-Eldorado do Sul;27;33;32;43;44
Rs-Encantado;0;0;0;3;1
Rs-Encruzilhada do Sul;145;159;167;142;113
Rs-Engenho Velho;0;0;1;2;2
Rs-Entre-Ijuis;10;8;8;8;10
Rs-Entre Rios do Sul;0;1;1;1;0
Rs-Erebango;0;0;0;0;0
Rs-Erechim;5;7;9;13;4
Rs-Ernestina;0;0;0;0;0
Rs-Herval;102;110;120;109;101
Rs-Erval Grande;15;11;13;14;15
Rs-Erval Seco;5;3;4;4;4
Rs-Esmeralda;20;28;31;29;25
Rs-Esperanca do Sul;0;0;0;0;1
Rs-Espumoso;9;30;11;31;11
Rs-Estacao;0;1;0;0;0
Rs-Estancia Velha;1;0;1;0;0
Rs-Esteio;2;1;0;0;0
Rs-Estrela;6;9;13;16;9
Rs-Estrela Velha;1;1;1;1;0
Rs-Eugenio de Castro;9;3;0;1;1
Rs-Fagundes Varela;5;3;3;1;1
Rs-Farroupilha;33;30;29;25;30
Rs-Faxinal do Soturno;0;0;0;0;0
Rs-Faxinalzinho;0;0;0;1;1
Rs-Fazenda Vilanova;7;6;7;5;7
Rs-Feliz;0;0;0;0;0
Rs-Flores da Cunha;0;0;0;0;0
Rs-Floriano Peixoto;0;0;0;0;0
Rs-Fontoura Xavier;9;4;9;13;18
Rs-Formigueiro;9;21;14;17;28
Rs-Forquetinha;3;3;1;3;4
Rs-Fortaleza dos Valos;1;1;6;0;8
Rs-Frederico Westphalen;10;8;14;14;11
Rs-Garibaldi;0;1;1;1;0
Rs-Garruchos;38;33;29;26;32
Rs-Gaurama;0;0;0;0;0
Rs-General Camara;21;24;28;29;33
Rs-Gentil;0;0;0;0;0
Rs-Getulio Vargas;0;0;0;0;0
Rs-Girua;1;0;5;10;6
Rs-Glorinha;16;17;23;26;31
Rs-Gramado;1;0;2;2;1
Rs-Gramado dos Loureiros;0;0;0;0;0
Rs-Gramado Xavier;2;0;0;2;0
Rs-Gravatai;10;12;20;15;13
Rs-Guabiju;0;2;3;5;2
Rs-Guaiba;15;15;10;14;18
Rs-Guapore;5;5;4;4;4
Rs-Guarani das Missoes;0;0;0;0;0
Rs-Harmonia;1;1;0;1;0
Rs-Herveiras;0;0;0;0;0
Rs-Horizontina;1;7;10;12;11
Rs-Hulha Negra;31;27;34;30;31
Rs-Humaita;0;0;1;5;8
Rs-Ibarama;0;0;0;0;0
Rs-Ibiaca;2;1;2;1;1
Rs-Ibiraiaras;5;4;5;3;5
Rs-Ibirapuita;5;2;3;1;2
Rs-Ibiruba;0;2;5;5;10
Rs-Igrejinha;1;0;1;1;0
Rs-Ijui;19;18;12;8;10
Rs-Ilopolis;3;0;0;0;0
Rs-Imbe;0;0;0;1;1
Rs-Imigrante;2;0;0;0;0
Rs-Independencia;7;2;2;2;3
Rs-Inhacora;0;0;0;0;0
Rs-Ipe;44;46;49;54;55
Rs-Ipiranga do Sul;2;0;0;0;0
Rs-Irai;2;3;1;4;7
Rs-Itaara;10;2;5;7;5
Rs-Itacurubi;75;58;61;57;61
Rs-Itapuca;1;0;1;1;1
Rs-Itaqui;233;270;319;347;430
Rs-Itati;0;0;0;0;0
Rs-Itatiba do Sul;0;0;0;0;0
Rs-Ivora;0;0;0;2;2
Rs-Ivoti;0;0;0;0;0
Rs-Jaboticaba;3;1;0;0;0
Rs-Jacuizinho;0;1;1;1;1
Rs-Jacutinga;0;0;0;0;0
Rs-Jaguarao;144;149;153;155;166
Rs-Jaguari;25;21;27;32;24
Rs-Jaquirana;28;29;26;23;22
Rs-Jari;13;32;33;18;34
Rs-Joia;28;27;27;26;21
Rs-Julio de Castilhos;70;65;70;63;71
Rs-Lagoa Bonita do Sul;0;0;0;0;0
Rs-Lagoao;3;3;3;3;3
Rs-Lagoa dos Tres Cantos;5;4;3;3;3
Rs-Lagoa Vermelha;17;22;23;24;18
Rs-Lajeado;16;9;0;13;7
Rs-Lajeado do Bugre;0;0;0;0;0
Rs-Lavras do Sul;290;272;287;282;285
Rs-Liberato Salzano;0;0;0;0;0
Rs-Lindolfo Collor;0;0;0;0;0
Rs-Linha Nova;0;0;0;0;0
Rs-Machadinho;7;6;7;6;5
Rs-Macambara;70;57;72;83;79
Rs-Mampituba;0;0;0;0;0
Rs-Manoel Viana;68;61;55;61;61
Rs-Maquine;7;5;6;5;3
Rs-Marata;0;0;0;0;0
Rs-Marau;3;2;6;2;2
Rs-Marcelino Ramos;0;0;0;0;0
Rs-Mariana Pimentel;5;2;2;2;3
Rs-Mariano Moro;0;0;0;0;0
Rs-Marques de Souza;2;2;2;2;2
Rs-Mata;6;6;6;7;2
Rs-Mato Castelhano;2;1;1;1;1
Rs-Mato Leitao;1;1;1;3;2
Rs-Mato Queimado;0;0;0;0;1
Rs-Maximiliano de Almeida;3;3;5;4;4
Rs-Minas do Leao;65;66;67;59;64
Rs-Miraguai;0;0;0;0;0
Rs-Montauri;0;0;0;0;0
Rs-Monte Alegre dos Campos;4;4;8;8;2
Rs-Monte Belo do Sul;0;0;0;0;0
Rs-Montenegro;17;14;12;12;10
Rs-Mormaco;1;0;2;1;0
Rs-Morrinhos do Sul;0;0;0;0;0
Rs-Morro Redondo;11;12;13;9;9
Rs-Morro Reuter;0;0;0;0;0
Rs-Mostardas;26;27;26;28;33
Rs-Mucum;0;0;0;0;0
Rs-Muitos Capoes;26;26;22;22;22
Rs-Muliterno;0;0;0;0;0
Rs-Nao-Me-Toque;1;0;0;1;3
Rs-Nicolau Vergueiro;2;0;1;1;1
Rs-Nonoai;0;1;2;1;0
Rs-Nova Alvorada;1;1;1;3;3
Rs-Nova Araca;14;11;7;11;8
Rs-Nova Bassano;3;3;5;1;2
Rs-Nova Boa Vista;0;0;0;0;0
Rs-Nova Brescia;5;6;7;5;4
Rs-Nova Candelaria;5;0;0;0;0
Rs-Nova Esperanca do Sul;3;4;4;3;4
Rs-Nova Hartz;0;0;0;0;0
Rs-Nova Padua;0;0;0;0;0
Rs-Nova Palma;1;1;1;2;2
Rs-Nova Petropolis;2;1;1;1;2
Rs-Nova Prata;6;7;6;3;3
Rs-Nova Ramada;1;2;2;1;1
Rs-Nova Roma do Sul;0;0;0;0;2
Rs-Nova Santa Rita;26;31;28;31;11
Rs-Novo Cabrais;1;1;2;1;1
Rs-Novo Hamburgo;11;11;13;11;22
Rs-Novo Machado;0;0;0;0;0
Rs-Novo Tiradentes;0;0;0;0;0
Rs-Novo Xingu;0;0;0;0;0
Rs-Novo Barreiro;2;0;0;0;0
Rs-Osorio;36;39;41;48;40
Rs-Paim Filho;1;5;4;4;1
Rs-Palmares do Sul;18;21;21;21;13
Rs-Palmeira das Missoes;5;3;1;2;5
Rs-Palmitinho;1;1;1;0;0
Rs-Panambi;26;17;10;11;0
Rs-Pantano Grande;73;73;73;73;88
Rs-Parai;1;1;0;0;0
Rs-Paraiso do Sul;0;0;0;0;0
Rs-Pareci Novo;2;1;2;0;0
Rs-Parobe;0;0;2;2;1
Rs-Passa Sete;0;0;0;0;0
Rs-Passo do Sobrado;8;4;4;3;3
Rs-Passo Fundo;59;51;63;49;49
Rs-Paulo Bento;0;0;0;2;0
Rs-Paverama;6;7;5;5;6
Rs-Pedras Altas;57;64;65;72;71
Rs-Pedro Osorio;38;44;43;48;43
Rs-Pejucara;14;12;13;15;12
Rs-Pelotas;117;123;181;165;201
Rs-Picada Cafe;0;0;0;0;0
Rs-Pinhal;1;0;0;0;0
Rs-Pinhal da Serra;2;2;4;3;6
Rs-Pinhal Grande;3;3;2;2;1
Rs-Pinheirinho do Vale;1;1;1;1;1
Rs-Pinheiro Machado;112;111;97;100;123
Rs-Pinto Bandeira;0;0;0;0;0
Rs - Pinto Bandeira;0;0;0;0;0
Rs-Pirapo;7;5;7;5;5
Rs-Piratini;78;76;81;88;83
Rs-Planalto;0;0;0;0;0
Rs-Poco das Antas;0;0;0;0;0
Rs-Pontao;2;3;1;16;16
Rs-Ponte Preta;0;0;0;0;0
Rs-Portao;2;1;1;1;3
Rs-Porto Alegre;143;144;154;180;214
Rs-Porto Lucena;6;6;5;4;7
Rs-Porto Maua;1;2;1;2;2
Rs-Porto Vera Cruz;3;3;3;5;4
Rs-Porto Xavier;8;11;13;13;11
Rs-Pouso Novo;0;0;0;0;0
Rs-Presidente Lucena;2;0;0;0;0
Rs-Progresso;0;0;0;0;0
Rs-Protasio Alves;1;1;1;1;0
Rs-Putinga;0;0;0;0;0
Rs-Quarai;430;429;425;380;389
Rs-Quatro Irmaos;0;0;0;0;0
Rs-Quevedos;14;14;10;7;9
Rs-Quinze de Novembro;5;2;2;3;5
Rs-Redentora;7;6;5;1;0
Rs-Relvado;0;0;0;0;0
Rs-Restinga Seca;22;24;23;22;32
Rs-Rio dos Indios;0;0;0;0;0
Rs-Rio Grande;86;71;119;136;138
Rs-Rio Pardo;174;193;154;190;206
Rs-Riozinho;0;0;2;0;0
Rs-Roca Sales;7;6;6;10;7
Rs-Rodeio Bonito;1;1;1;2;1
Rs-Rolador;2;3;1;2;1
Rs-Rolante;2;1;0;0;4
Rs-Ronda Alta;4;3;5;1;0
Rs-Rondinha;1;1;1;0;0
Rs-Roque Gonzales;25;21;18;10;12
Rs-Rosario do Sul;415;428;446;471;437
Rs-Sagrada Familia;1;1;1;1;0
Rs-Saldanha Marinho;1;15;14;12;13
Rs-Salto do Jacui;7;8;7;7;0
Rs-Salvador das Missoes;9;8;8;5;6
Rs-Salvador do Sul;22;23;21;16;31
Rs-Sananduva;1;0;0;0;0
Rs-Santa Barbara do Sul;7;9;6;9;15
Rs-Santa Cecilia do Sul;1;1;1;2;2
Rs-Santa Clara do Sul;0;0;0;0;0
Rs-Santa Cruz do Sul;27;25;24;18;19
Rs-Santa Maria;89;93;90;100;108
Rs-Santa Maria do Herval;0;0;0;0;0
Rs-Santa Margarida do Sul;55;45;47;50;48
Rs-Santana da Boa Vista;19;26;34;34;25
Rs-Sant Ana do Livramento;817;838;900;979;992
Rs-Santa Rosa;7;6;7;10;4
Rs-Santa Tereza;0;0;0;0;0
Rs-Santa Vitoria do Palmar;155;168;171;161;187
Rs-Santiago;179;209;235;246;258
Rs-Santo Angelo;8;16;17;22;19
Rs-Santo Antonio do Palma;0;0;0;0;0
Rs-Santo Antonio da Patrulha;17;16;18;19;26
Rs-Santo Antonio das Missoes;92;98;97;112;95
Rs-Santo Antonio do Planalto;6;4;1;0;2
Rs-Santo Augusto;14;10;12;8;3
Rs-Santo Cristo;27;21;23;23;19
Rs-Santo Expedito do Sul;0;0;0;0;0
Rs-Sao Borja;282;277;290;292;325
Rs-Sao Domingos do Sul;0;0;0;0;0
Rs-Sao Francisco de Assis;116;104;108;111;121
Rs-Sao Francisco de Paula;131;117;124;125;128
Rs-Sao Gabriel;467;479;518;515;564
Rs-Sao Jeronimo;12;14;14;14;22
Rs-Sao Joao da Urtiga;5;2;2;0;0
Rs-Sao Joao do Polesine;0;0;0;1;1
Rs-Sao Jorge;3;0;0;0;0
Rs-Sao Jose das Missoes;0;0;0;0;0
Rs-Sao Jose do Herval;0;0;0;0;0
Rs-Sao Jose do Hortencio;0;0;0;0;0
Rs-Sao Jose do Inhacora;0;2;0;1;3
Rs-Sao Jose do Norte;8;7;8;5;6
Rs-Sao Jose do Ouro;3;0;2;2;3
Rs-Sao Jose do Sul;1;1;1;1;1
Rs-Sao Jose dos Ausentes;28;31;29;26;25
Rs-Sao Leopoldo;5;3;4;3;5
Rs-Sao Lourenco do Sul;114;110;105;94;104
Rs-Sao Luiz Gonzaga;64;73;68;74;81
Rs-Sao Marcos;3;10;16;11;5
Rs-Sao Martinho;11;9;5;8;3
Rs-Sao Martinho da Serra;10;10;15;17;14
Rs-Sao Miguel das Missoes;37;35;29;35;34
Rs-Sao Nicolau;24;22;24;23;27
Rs-Sao Paulo das Missoes;0;0;0;0;0
Rs-Sao Pedro da Serra;0;0;0;0;0
Rs-Sao Pedro das Missoes;0;0;0;0;0
Rs-Sao Pedro do Butia;7;7;2;2;0
Rs-Sao Pedro do Sul;29;36;34;30;36
Rs-Sao Sebastiao do Cai;3;2;0;2;0
Rs-Sao Sepe;114;101;91;102;153
Rs-Sao Valentim;1;2;1;3;3
Rs-Sao Valentim do Sul;0;0;0;0;0
Rs-Sao Valerio do Sul;2;2;0;3;4
Rs-Sao Vendelino;0;0;0;0;0
Rs-Sao Vicente do Sul;105;96;111;120;117
Rs-Sapiranga;7;9;4;0;7
Rs-Sapucaia do Sul;0;0;0;0;0
Rs-Sarandi;4;2;2;2;0
Rs-Seberi;16;14;19;21;10
Rs-Sede Nova;4;3;3;2;3
Rs-Segredo;1;0;0;0;0
Rs-Selbach;3;2;2;2;2
Rs-Senador Salgado Filho;0;0;0;2;2
Rs-Sentinela do Sul;14;6;10;11;10
Rs-Serafina Correa;9;4;3;2;16
Rs-Serio;0;0;0;0;0
Rs-Sertao;20;14;15;16;6
Rs-Sertao Santana;0;0;0;0;0
Rs-Sete de Setembro;1;0;0;0;0
Rs-Severiano de Almeida;1;0;0;0;0
Rs-Silveira Martins;3;3;1;3;3
Rs-Sinimbu;3;3;3;3;0
Rs-Sobradinho;1;0;0;0;0
Rs-Soledade;34;37;36;47;54
Rs-Tabai;0;0;0;0;0
Rs-Tapejara;13;9;0;0;0
Rs-Tapera;2;2;2;3;4
Rs-Tapes;16;15;14;12;12
Rs-Taquara;17;17;11;6;5
Rs-Taquari;7;7;9;13;13
Rs-Taquarucu do Sul;1;0;0;0;0
Rs-Tavares;5;6;7;7;7
Rs-Tenente Portela;13;10;11;8;6
Rs-Terra de Areia;1;1;1;1;0
Rs-Teutonia;2;2;5;6;3
Rs-Tio Hugo;2;3;2;0;0
Rs-Tiradentes do Sul;0;0;0;0;3
Rs-Toropi;4;2;2;3;3
Rs-Torres;9;7;11;10;10
Rs-Tramandai;5;2;3;0;1
Rs-Travesseiro;0;0;0;0;0
Rs-Tres Arroios;0;0;0;0;0
Rs-Tres Cachoeiras;1;0;0;0;0
Rs-Tres Coroas;0;0;0;0;0
Rs-Tres de Maio;8;5;5;3;3
Rs-Tres Forquilhas;0;0;0;0;0
Rs-Tres Palmeiras;8;5;3;0;0
Rs-Tres Passos;2;1;1;1;1
Rs-Trindade do Sul;1;2;2;2;0
Rs-Triunfo;19;16;18;13;7
Rs-Tucunduva;0;0;0;0;0
Rs-Tunas;0;0;0;0;0
Rs-Tupanci do Sul;0;0;1;1;1
Rs-Tupancireta;87;75;101;89;76
Rs-Tupandi;0;0;0;0;0
Rs-Tuparendi;13;8;10;9;3
Rs-Turucu;23;21;23;23;23
Rs-Ubiretama;0;0;0;0;0
Rs-Uniao da Serra;0;0;0;0;0
Rs-Unistalda;28;30;26;26;26
Rs-Uruguaiana;835;821;843;913;982
Rs-Vacaria;145;130;126;251;171
Rs-Vale Verde;19;21;28;27;25
Rs-Vale do Sol;1;0;0;0;0
Rs-Vale Real;0;0;0;0;0
Rs-Vanini;0;0;0;0;0
Rs-Venancio Aires;10;10;11;17;16
Rs-Vera Cruz;1;3;4;3;2
Rs-Veranopolis;2;2;2;2;2
Rs-Vespasiano Correa;0;0;0;0;0
Rs-Viadutos;4;4;4;4;6
Rs-Viamao;52;67;72;73;44
Rs-Vicente Dutra;2;2;2;2;0
Rs-Victor Graeff;3;3;1;3;1
Rs-Vila Flores;0;0;0;0;0
Rs-Vila Langaro;2;0;0;0;0
Rs-Vila Maria;8;5;5;5;6
Rs-Vila Nova do Sul;35;39;36;32;36
Rs-Vista Alegre;1;4;2;2;2
Rs-Vista Alegre do Prata;1;0;0;0;0
Rs-Vista Gaucha;0;0;0;0;0
Rs-Vitoria das Missoes;7;7;6;6;6
Rs-Westfalia;1;2;2;2;1
Rs-Xangri-La;1;0;0;0;0
Rs-Ignorado;0;0;0;0;0
Ms-Agua Clara;971;955;882;881;936
Ms-Alcinopolis;265;250;232;232;239
Ms-Amambai;815;723;772;819;830
Ms-Anastacio;548;517;519;524;455
Ms-Anaurilandia;527;561;560;586;570
Ms-Angelica;215;211;213;222;219
Ms-Antonio Joao;124;145;130;123;119
Ms-Aparecida do Taboado;508;472;447;476;492
Ms-Aquidauana;1361;1274;1268;1303;1297
Ms-Aral Moreira;82;64;33;32;77
